PH,RMSE_mean,RMSE_std,MAE_mean,MAE_std,MAPE_mean,MAPE_std,Time_in_Range_mean,Time_in_Range_std,N_folds
15,18.061352036632847,8.158418872155128,11.981238048382693,5.7036651561136615,7.546661250120372,3.989602510426158,81.90058479532165,11.949002629144218,12
30,24.85673260120789,9.483141912038954,17.904359768535283,7.54308302113806,11.139091533021956,5.295004265299286,84.19030732860519,10.705203679584752,12
45,29.385197358316585,9.450442791021384,21.708766615951422,7.683754632490795,13.371537994220382,5.422537246405664,87.48506571087216,8.053043261372125,12
60,33.947427962099134,9.131227022020031,25.057307940788505,7.230413678593859,15.234402164915744,5.08666756615826,89.64371980676329,7.650862411899007,12
